item_id,app_name,genres
50510,Burn Zombie Burn!,Action
25760,Madballs B*D*I Clan Skins,Indie
25763,Madballs Scorched Evolution Skin Rollup,Indie
25762,Madballs BDI Evolution Skin Rollup,Indie
25764,Madballs Holiday Skin Rollup,Indie
42980,Victoria I Complete,Strategy
48800,Ship Simulator Extremes,Simulation
22600,Worms Reloaded,Strategy
46770,Making History II: The War of the World,Indie
46770,Making History II: The War of the World,Simulation
46770,Making History II: The War of the World,Strategy
65700,Arma 2: British Armed Forces,Action
65700,Arma 2: British Armed Forces,Simulation
65700,Arma 2: British Armed Forces,Strategy
42960,Victoria II,Strategy
25761,Madballs Scorched Clan Skins,Indie
28010,Kane & Lynch 2: The Doggie Bag,Action
28012,Kane & Lynch 2: Multiplayer Masks Pack,Action
24640,Trainz: Classic Cabon City,Simulation
28011,Kane & Lynch 2: Alliance Weapon Pack,Action
4850,Cossacks: Back to War,Strategy
57640,Broken Sword: Director's Cut,Adventure
62100,Chime,Casual
50145,Mafia II DLC: Jimmy's Vendetta,Action
34841,Sniper: Ghost Warrior - Map Pack,Action
70300,VVVVVV,Action
70300,VVVVVV,Indie
48137,The Settlers 7: Conquest - The Empire Expansion DLC,Strategy
57300,Amnesia: The Dark Descent,Action
57300,Amnesia: The Dark Descent,Adventure
57300,Amnesia: The Dark Descent,Indie
70400,Recettear: An Item Shop's Tale,RPG
70400,Recettear: An Item Shop's Tale,Indie
46600,Swarm Arena,Action
46600,Swarm Arena,Casual
46600,Swarm Arena,Indie
34314,Super Thunder Blade™,Action
34314,Super Thunder Blade™,Simulation
34310,Galaxy Force II™,Action
70100,Hacker Evolution,Simulation
70110,Hacker Evolution: Untold,Indie
70110,Hacker Evolution: Untold,Simulation
38600,Faerie Solitaire,Casual
38600,Faerie Solitaire,Indie
57620,Patrician IV - Steam Special Edition,Strategy
34284,Bonanza Bros.™,Action
63910,King's Bounty: Crossworlds,RPG
63910,King's Bounty: Crossworlds,Strategy
24082,Train Simulator: Green & Gold HST DMU Add-On,Simulation
8930,Sid Meier's Civilization® V,Strategy
49310,Commander: Conquest of the Americas - Colonial Navy,Strategy
41060,Serious Sam Classic: The Second Encounter,Action
41060,Serious Sam Classic: The Second Encounter,Indie
70900,Star Ruler,Indie
70900,Star Ruler,Strategy
9940,Blade Kitten,Action
9940,Blade Kitten,Adventure
22650,Alien Breed 2: Assault,Action
901553,Serious Sam HD: Gold Edition,Action
50620,Darksiders™,Action
50620,Darksiders™,Adventure
2840,X: Beyond the Frontier,Simulation
2840,X: Beyond the Frontier,Strategy
42920,The Kings' Crusade,Strategy
29700,Guild Wars: Eye of the North®,Action
29700,Guild Wars: Eye of the North®,RPG
29700,Guild Wars: Eye of the North®,Massively Multiplayer
2850,X: Tension,Simulation
2850,X: Tension,Strategy
61510,Age of Wonders II: The Wizard's Throne,RPG
61510,Age of Wonders II: The Wizard's Throne,Strategy
70200,Governor of Poker 2,Adventure
70200,Governor of Poker 2,Casual
70200,Governor of Poker 2,Simulation
70210,Governor of Poker 2 - Premium Edition,Adventure
70210,Governor of Poker 2 - Premium Edition,Casual
70210,Governor of Poker 2 - Premium Edition,Indie
70210,Governor of Poker 2 - Premium Edition,Simulation
61520,Age of Wonders Shadow Magic,RPG
61520,Age of Wonders Shadow Magic,Strategy
61500,Age of Wonders,RPG
61500,Age of Wonders,Strategy
47790,Medal of Honor™,Action
46450,Grotesque Tactics: Evil Heroes,Indie
46450,Grotesque Tactics: Evil Heroes,RPG
46450,Grotesque Tactics: Evil Heroes,Strategy
45750,Lost Planet® 2,Action
45750,Lost Planet® 2,Adventure
57800,Doc Clock: The Toasted Sandwich of Time,Adventure
57800,Doc Clock: The Toasted Sandwich of Time,Casual
57800,Doc Clock: The Toasted Sandwich of Time,Indie
22380,Fallout: New Vegas,Action
22380,Fallout: New Vegas,RPG
67000,The Polynomial - Space of the music,Action
67000,The Polynomial - Space of the music,Casual
67000,The Polynomial - Space of the music,Indie
80300,Puzzle Bots,Adventure
80300,Puzzle Bots,Indie
50000,Nimbus,Indie
50000,Nimbus,Racing
16868,Civilization V - Babylon (Nebuchadnezzar II),Strategy
18040,DeathSpank,Action
18040,DeathSpank,Indie
18040,DeathSpank,RPG
71115,Virtua Fighter™ 2,Action
71115,Virtua Fighter™ 2,Simulation
34317,Columns™ III,Casual
71114,Sword of Vermilion™,RPG
71112,Golden Axe™ II,Action
71113,Sonic The Hedgehog,Action
71113,Sonic The Hedgehog,Adventure
34319,Ecco™: The Tides of Time,Adventure
34316,Bio-Hazard Battle™,Action
34315,Alien Storm,Action
6120,Shank,Action
6120,Shank,Indie
35460,The Ball,Action
35460,The Ball,Adventure
35460,The Ball,Indie
32500,STAR WARS™: The Force Unleashed™ II,Action
62000,Flight Control HD,Action
62000,Flight Control HD,Casual
33570,Patrician III,RPG
33570,Patrician III,Simulation
33570,Patrician III,Strategy
63700,BIT.TRIP BEAT,Action
63700,BIT.TRIP BEAT,Casual
63700,BIT.TRIP BEAT,Indie
46362,Theatre of War 2 - Battle for Caen,Simulation
46362,Theatre of War 2 - Battle for Caen,Strategy
49320,Woody Two-Legs: Attack of the Zombie Pirates,Casual
72400,Clones,Adventure
72400,Clones,Indie
42964,Victoria II: Interwar Spritepack,Strategy
43011,Front Mission Evolved: Wanzer Pack 2,Action
33980,Pound of Ground,Action
65710,Pat & Mat,Casual
33990,Alternativa,Adventure
33950,Fish Fillets 2,Casual
33950,Fish Fillets 2,Indie
65400,Archon Classic,Strategy
65400,Archon Classic,Indie
42700,Call of Duty®: Black Ops,Action
38923,Rhythm Zone Tornado Visualizer DLC,Indie
38923,Rhythm Zone Tornado Visualizer DLC,Casual
72500,Arcadia,Casual
72500,Arcadia,Indie
15740,Oddworld: Munch's Oddysee,Action
15740,Oddworld: Munch's Oddysee,Adventure
15740,Oddworld: Munch's Oddysee,Strategy
38924,Rhythm Zone DJ Table Visualizer DLC,Indie
38924,Rhythm Zone DJ Table Visualizer DLC,Casual
15750,Oddworld: Stranger's Wrath HD,Action
15750,Oddworld: Stranger's Wrath HD,Adventure
15750,Oddworld: Stranger's Wrath HD,Strategy
45500,Clickr,Casual
45500,Clickr,Indie
31290,Back to the Future: The Game,Adventure
12100,Grand Theft Auto III,Action
12120,Grand Theft Auto: San Andreas,Action
35135,Lara Croft GoL: Raziel and Kain Character Pack,Action
35135,Lara Croft GoL: Raziel and Kain Character Pack,Adventure
35137,Lara Croft GoL: Things that Go Boom - Challenge Pack 2,Action
35137,Lara Croft GoL: Things that Go Boom - Challenge Pack 2,Adventure
35138,Lara Croft GoL: Hazardous Reunion - Challenge Pack 3,Action
35138,Lara Croft GoL: Hazardous Reunion - Challenge Pack 3,Adventure
35136,Lara Croft GoL: All the Trappings - Challenge Pack 1,Action
35136,Lara Croft GoL: All the Trappings - Challenge Pack 1,Adventure
12110,Grand Theft Auto: Vice City,Action
33390,Zeit²,Action
33390,Zeit²,Indie
92300,A.R.E.S.: Extinction Agenda,Action
92300,A.R.E.S.: Extinction Agenda,Indie
80000,APOX,Action
80000,APOX,Indie
80000,APOX,Strategy
47780,Dead Space™ 2,Action
51060,Drawn®: The Painted Tower,Adventure
51060,Drawn®: The Painted Tower,Casual
65080,Kaptain Brawe: A Brawe New World,Adventure
63200,Monday Night Combat,Action
63200,Monday Night Combat,Strategy
63200,Monday Night Combat,Indie
63200,Monday Night Combat,Sports
60340,Luxor: 5th Passage,Action
60340,Luxor: 5th Passage,Adventure
60340,Luxor: 5th Passage,Casual
71116,Alien Soldier,Action
71161,Shining in the Darkness,RPG
71119,Light Crusader,RPG
71118,Landstalker: The Treasures of King Nole,RPG
71117,Gunstar Heroes,Action
71166,ToeJam & Earl,Adventure
71165,Streets of Rage 2,Action
71163,Sonic The Hedgehog 2,Action
71163,Sonic The Hedgehog 2,Adventure
71164,Streets of Rage,Action
71160,Shining Force II,RPG
71120,Shining Force,RPG
47890,The Sims™ 3,Simulation
48802,Ship Simulator Extremes: Sigita Pack,Simulation
47896,The Sims™ 3 Fast Lane Stuff,Simulation
47892,The Sims™ 3 World Adventures,Simulation
47894,The Sims™ 3 Late Night,Simulation
47893,The Sims™ 3 Ambitions,Simulation
47895,The Sims™ 3 High-End Loft Stuff,Simulation
42000,Trino,Casual
42000,Trino,Indie
47570,Mishap 2: An Intentional Haunting - Collector's Edition,Casual
47897,The Sims™ 3 Outdoor Living Stuff,Simulation
57700,Who's That Flying?!,Action
57700,Who's That Flying?!,Casual
57700,Who's That Flying?!,Indie
63660,Myst: Masterpiece Edition,Adventure
63660,Myst: Masterpiece Edition,Casual
90504,Guardians of Graxia: Elves & Dwarves,Strategy
7520,Two Worlds II HD,RPG
99200,YOU DON’T KNOW JACK®,Casual
9930,Test Drive Unlimited 2,Racing
24449,King Arthur: The Druids,RPG
41814,Gratuitous Space Battles: Galactic Conquest,Strategy
41814,Gratuitous Space Battles: Galactic Conquest,Indie
41814,Gratuitous Space Battles: Galactic Conquest,Simulation
42925,The Kings' Crusade: New Allies,Strategy
57650,DUNGEONS - Steam Special Edition,RPG
57650,DUNGEONS - Steam Special Edition,Strategy
40407,AI War: Light of the Spire,Indie
40407,AI War: Light of the Spire,Strategy
33770,Drakensang: The River of Time,RPG
47800,RISK™: Factions,Strategy
18408,Crazy Machines 2: Time Travel Add-On,Casual
18408,Crazy Machines 2: Time Travel Add-On,Strategy
63710,BIT.TRIP RUNNER,Action
63710,BIT.TRIP RUNNER,Indie
55100,Homefront,Action
80200,Fate of the World,Casual
80200,Fate of the World,Indie
80200,Fate of the World,Simulation
80200,Fate of the World,Strategy
92400,B.U.T.T.O.N. (Brutally Unfair Tactics Totally OK Now),Indie
56435,"Warhammer 40,000: Dawn of War II - Retribution Ork Race Pack",Strategy
56433,"Warhammer 40,000: Dawn of War II - Retribution Imperial Guard Race Pack",Strategy
56432,"Warhammer 40,000: Dawn of War II - Retribution Eldar Race Pack",Strategy
56431,"Warhammer 40,000: Dawn of War II - Retribution Chaos Space Marines Race Pack",Strategy
39120,RIFT,Free to Play
39120,RIFT,Massively Multiplayer
39120,RIFT,RPG
56437,"Warhammer 40,000: Dawn of War II: Retribution",Strategy
94000,Dinner Date,Indie
94000,Dinner Date,Casual
56434,"Warhammer 40,000: Dawn of War II - Retribution Space Marines Race Pack",Strategy
92700,Shadow Harvest: Phantom Ops,Action
73012,Cities in Motion: Design Classics,Simulation
48803,Ship Simulator Extremes: Ferry Pack,Simulation
56536,"Warhammer 40,000: Dawn of War II: Retribution: Dark Angels Pack",Strategy
44620,STCC The Game 2 – Expansion Pack for RACE 07,Racing
91200,Anomaly: Warzone Earth,Action
91200,Anomaly: Warzone Earth,Indie
91200,Anomaly: Warzone Earth,Strategy
46790,Armada 2526,Strategy
73170,Darkest Hour: A Hearts of Iron Game,Strategy
57655,Dungeons: Into the Dark DLC Pack,Strategy
57655,Dungeons: Into the Dark DLC Pack,RPG
70000,Dino D-Day,Action
70000,Dino D-Day,Indie
57730,Patrician IV: Rise of a Dynasty,Strategy
620,Portal 2,Action
620,Portal 2,Adventure
42918,Magicka: Vietnam,Action
42918,Magicka: Vietnam,RPG
91600,Sanctum,Action
91600,Sanctum,Casual
91600,Sanctum,Indie
91600,Sanctum,Strategy
73020,Majesty 2 Collection,Strategy
56482,"Warhammer 40,000: Dawn of War II - Retribution - Mekboy Wargear DLC",Strategy
56438,Dawn of War II: Retribution – The Last Stand,Strategy
56481,"Warhammer 40,000: Dawn of War II - Retribution - Farseer Wargear DLC",Strategy
98200,Frozen Synapse,Indie
98200,Frozen Synapse,Strategy
56480,"Warhammer 40,000: Dawn of War II: Retribution - Captain Wargear DLC",Strategy
72905,Winter Voices Episode 4: Amethyst Rivers,Adventure
72905,Winter Voices Episode 4: Amethyst Rivers,Indie
72905,Winter Voices Episode 4: Amethyst Rivers,RPG
22450,Hunted: The Demon’s Forge™,Action
22450,Hunted: The Demon’s Forge™,Adventure
42140,Hamilton's Great Adventure,Adventure
42140,Hamilton's Great Adventure,Casual
42140,Hamilton's Great Adventure,Indie
47898,The Sims™ 3 Generations,Simulation
73181,Cities in Motion: Tokyo,Simulation
73031,Magicka: Nippon,Action
73031,Magicka: Nippon,RPG
9992,Ghostbusters: Sanctum of Slime Challenge Pack DLC,Action
9992,Ghostbusters: Sanctum of Slime Challenge Pack DLC,Adventure
46490,Still Life 2,Adventure
46480,Still Life,Adventure
42718,Call of Duty®: Black Ops Escalation Content Pack,Action
39160,Dungeon Siege III,Action
39160,Dungeon Siege III,RPG
57900,Duke Nukem Forever,Action
102700,A.V.A. Alliance of Valiant Arms™,Action
102700,A.V.A. Alliance of Valiant Arms™,Free to Play
9880,Champions Online,Free to Play
9880,Champions Online,Massively Multiplayer
9880,Champions Online,RPG
99900,Spiral Knights,Action
99900,Spiral Knights,Adventure
99900,Spiral Knights,Free to Play
99900,Spiral Knights,Indie
99900,Spiral Knights,Massively Multiplayer
99900,Spiral Knights,RPG
22520,Spectromancer - Truth & Beauty,Strategy
73014,Cities in Motion: Design Now,Simulation
7530,Two Worlds II Castle Defense,Strategy
95700,The Cat and the Coup,Indie
49470,Magic: The Gathering - Duels of the Planeswalkers 2012,Strategy
91810,Ancients of Ooga,Indie
91810,Ancients of Ooga,Casual
49604,Beat Hazard Ultra,Action
49604,Beat Hazard Ultra,Casual
49604,Beat Hazard Ultra,Indie
98210,Frozen Synapse: Soundtrack,Strategy
98210,Frozen Synapse: Soundtrack,Indie
97000,Solar 2,Indie
97000,Solar 2,Casual
46760,Ironclads: Schleswig War 1864,Strategy
46830,Ironclads: Anglo Russian War 1866,Strategy
73035,Magicka: Final Frontier,Action
73035,Magicka: Final Frontier,RPG
46840,Ironclads: Chincha Islands War 1866,Strategy
21100,F.E.A.R. 3,Action
73037,Magicka: Frozen Lake,Action
73037,Magicka: Frozen Lake,RPG
73036,Magicka: The Watchtower,Action
73036,Magicka: The Watchtower,RPG
24635,Trainz Simulator DLC: The Duchess,Simulation
901679,Magicka: Party Robes,Action
901679,Magicka: Party Robes,RPG
25810,Europa Universalis III: Western - AD 1400 Spritepack,Strategy
99100,Dungeons and Dragons: Daggerdale,Action
99100,Dungeons and Dragons: Daggerdale,RPG
44660,RETRO – Expansion Pack for RACE 07,Racing
90209,Farming Simulator 2011 Equipment Pack 2,Simulation
25809,Europa Universalis III: Eastern - AD 1400 Spritepack,Strategy
42903,Hearts of Iron III: For the Motherland,Strategy
22631,Worms Reloaded: Puzzle Pack,Strategy
22634,Worms Reloaded: Retro Pack,Strategy
22633,Worms Reloaded: Time Attack Pack,Strategy
57656,Dungeons: Map Pack DLC,Strategy
57656,Dungeons: Map Pack DLC,RPG
22632,Worms Reloaded: Forts Pack,Strategy
94590,Puzzle Agent 2,Adventure
94590,Puzzle Agent 2,Casual
35425,Killing Floor: Steampunk Character Pack,Action
73192,Pride of Nations: Spanish-American War 1898,Strategy
105700,Tobe's Vertical Adventure,Action
105700,Tobe's Vertical Adventure,Adventure
105700,Tobe's Vertical Adventure,Indie
72750,Fallout New Vegas: Old World Blues,Action
72750,Fallout New Vegas: Old World Blues,RPG
56538,"Warhammer 40,000: Dawn of War II: Retribution - Ulthwe Wargear DLC",Strategy
63950,IL-2 Sturmovik: Cliffs of Dover,Simulation
61100,Lucid,Indie
61100,Lucid,Casual
65228,Train Simulator: BR Class 421 '4CIG' Loco,Simulation
55205,Homefront: Express 870 Shotgun,Action
102200,Runespell: Overture,Adventure
102200,Runespell: Overture,Indie
102200,Runespell: Overture,RPG
64013,Men of War: Assault Squad - Skirmish Pack,Strategy
15522,Aaaaa! - Brutal Concussion,Action
15522,Aaaaa! - Brutal Concussion,Indie
63802,Delve Deeper: Treasures and Tunnels,Adventure
63802,Delve Deeper: Treasures and Tunnels,Strategy
63802,Delve Deeper: Treasures and Tunnels,RPG
63802,Delve Deeper: Treasures and Tunnels,Indie
92302,A.R.E.S.: Berzerker Suit,Action
92302,A.R.E.S.: Berzerker Suit,Indie
73183,Cities in Motion: Metro Stations,Simulation
42210,Nancy Drew®: Secrets Can Kill REMASTERED,Adventure
65790,ARMA: Cold War Assault,Action
65790,ARMA: Cold War Assault,Simulation
65790,ARMA: Cold War Assault,Strategy
92803,SpaceChem: 63 Corvi,Casual
92803,SpaceChem: 63 Corvi,Indie
57690,Tropico 4,Simulation
57690,Tropico 4,Strategy
42220,Nancy Drew®: The Captive Curse,Adventure
42230,Nancy Drew®: Trail of the Twister,Adventure
111000,The Clockwork Man,Indie
111000,The Clockwork Man,Casual
73193,Pride of Nations: American Civil War 1862,Strategy
38740,EDGE,Action
38740,EDGE,Indie
99612,Civilization V - Civ and Scenario Pack: Korea,Strategy
99614,Civilization V - Scenario Pack: Wonders of the Ancient World,Strategy
91604,Sanctum: Official Soundtrack,Indie
70120,Hacker Evolution Duality,Indie
107200,Space Pirates and Zombies,Action
107200,Space Pirates and Zombies,Indie
107200,Space Pirates and Zombies,RPG
107200,Space Pirates and Zombies,Strategy
97108,Section 8: Prejudice Frontier Colonies Map Pack,Action
97106,Section 8: Prejudice Blitz Pack,Action
97107,Section 8: Prejudice Overdrive Map Pack,Action
56487,"Warhammer 40,000: Dawn of War II - Ultramarines Pack",Strategy
72760,Fallout New Vegas®: Lonesome Road™,Action
72760,Fallout New Vegas®: Lonesome Road™,RPG
99910,Puzzle Pirates,Adventure
99910,Puzzle Pirates,Casual
99910,Puzzle Pirates,Free to Play
99910,Puzzle Pirates,Massively Multiplayer
99910,Puzzle Pirates,Strategy
18070,The Baconing,Action
18070,The Baconing,Adventure
18070,The Baconing,RPG
55150,"Warhammer 40,000: Space Marine",Action
63940,Men of War: Vietnam,Strategy
98400,Hard Reset Extended Edition,Action
98400,Hard Reset Extended Edition,Indie
73194,Pride of Nations: The Franco-Prussian War 1870,Strategy
46520,Wasteland Angel,Action
46520,Wasteland Angel,Indie
22230,Rock of Ages,Action
22230,Rock of Ages,Indie
22230,Rock of Ages,Racing
22230,Rock of Ages,Strategy
35450,Red Orchestra 2: Heroes of Stalingrad with Rising Storm,Action
35450,Red Orchestra 2: Heroes of Stalingrad with Rising Storm,Massively Multiplayer
35450,Red Orchestra 2: Heroes of Stalingrad with Rising Storm,Simulation
33420,Call of Juarez®: The Cartel,Action
33420,Call of Juarez®: The Cartel,Adventure
73185,Cities in Motion: German Cities,Simulation
49473,Magic: The Gathering 2012 - Expansion,Strategy
